Dates,BA,NOC
2009-08-21,45.87,45.323
2009-08-20,44.74,43.272
2009-08-19,43.52,43.436
2009-08-18,43.78,42.9
2009-08-17,44.16,42.42
2009-08-14,44.87,42.973
2009-08-13,46.62,43.481
2009-08-12,46.34,43.572
2009-08-11,45.39,42.302
2009-08-10,45.77,43.173
2009-08-07,46.69,43.69
2009-08-06,45.52,42.628
2009-08-05,44.03,42.356
2009-08-04,44.16,42.42
2009-08-03,43.79,41.812
2009-07-31,42.91,40.442
2009-07-30,43.24,41.222
2009-07-29,43.37,40.787
2009-07-28,43.25,39.771
2009-07-27,42.24,39.381
2009-07-24,42.37,39.816
2009-07-23,41.95,41.966
2009-07-22,42.0,42.755
2009-07-21,43.02,42.737
2009-07-20,42.2,43.173
2009-07-17,41.36,42.583
2009-07-16,42.05,42.728
2009-07-15,41.36,41.748
2009-07-14,40.41,41.023
2009-07-13,40.44,40.152
2009-07-10,39.65,39.254
2009-07-09,39.3,39.335
2009-07-08,39.55,39.562
2009-07-07,39.04,39.217
2009-07-06,40.56,40.66
2009-07-02,40.83,40.315
2009-07-01,42.23,41.812
2009-06-30,42.5,41.44
2009-06-29,42.65,42.311
2009-06-26,41.88,41.694
2009-06-25,42.53,42.075
2009-06-24,41.32,40.723
2009-06-23,43.87,41.059
2009-06-22,46.9,42.311
2009-06-19,48.44,42.737
2009-06-18,48.96,42.973
2009-06-17,48.55,42.737
2009-06-16,48.83,42.501
2009-06-15,49.52,43.309
2009-06-12,51.44,44.198
2009-06-11,50.66,43.699
2009-06-10,52.3,43.454
2009-06-09,52.35,43.853
2009-06-08,52.83,44.18
2009-06-05,52.65,43.889
2009-06-04,50.57,43.708
2009-06-03,48.37,43.154
2009-06-02,49.2,43.799
2009-06-01,47.7,44.062
2009-05-29,44.85,43.2
2009-05-28,44.32,43.508
2009-05-27,43.57,43.535
2009-05-26,44.16,44.452
2009-05-22,42.94,43.572
2009-05-21,43.29,43.672
2009-05-20,44.58,44.606
2009-05-19,44.62,43.808
2009-05-18,44.37,43.272
2009-05-15,43.0,43.626
2009-05-14,43.44,44.298
2009-05-13,42.95,43.889
2009-05-12,44.1,44.815
2009-05-11,44.72,44.715
2009-05-08,45.83,45.849
2009-05-07,43.53,44.307
2009-05-06,44.2,45.549
2009-05-05,43.15,45.314
2009-05-04,42.18,45.341
2009-05-01,41.21,44.76
2009-04-30,40.05,43.862
2009-04-29,40.55,44.116
2009-04-28,38.85,43.789
2009-04-27,39.47,44.261
2009-04-24,38.72,44.325
2009-04-23,37.93,44.334
2009-04-22,37.3,43.345
2009-04-21,36.65,43.436
2009-04-20,36.48,42.637
2009-04-17,38.32,43.372
2009-04-16,38.39,42.81
2009-04-15,37.57,41.367
2009-04-14,37.04,40.778
2009-04-13,37.15,40.832
2009-04-09,39.15,40.587
2009-04-08,36.87,40.877
2009-04-07,36.64,41.585
2009-04-06,38.16,43.49
2009-04-03,37.69,39.898
2009-04-02,37.2,41.422
2009-04-01,35.44,40.478
2009-03-31,35.58,39.589
2009-03-30,35.52,39.453
2009-03-27,37.53,40.841
2009-03-26,38.66,41.485
2009-03-25,37.06,39.417
2009-03-24,36.1,38.301
2009-03-23,35.5,37.085
2009-03-20,32.55,34.763
2009-03-19,33.19,35.208
2009-03-18,33.75,35.217
2009-03-17,34.44,34.827
2009-03-16,33.83,34.7
2009-03-13,33.4,33.175
2009-03-12,33.63,33.067
2009-03-11,33.27,31.679
2009-03-10,33.01,32.332
2009-03-09,31.0,31.162
2009-03-06,30.1,31.334
2009-03-05,29.39,31.742
2009-03-04,30.31,32.958
2009-03-03,29.36,31.96
2009-03-02,29.51,32.159
2009-02-27,31.44,33.892
2009-02-26,32.71,35.761
2009-02-25,33.91,37.185
2009-02-24,35.44,39.081
2009-02-23,34.46,38.365
2009-02-20,36.31,40.306
2009-02-19,37.57,41.24
2009-02-18,37.98,41.268
2009-02-17,38.43,40.814
2009-02-13,40.48,42.81
2009-02-12,39.86,42.057
2009-02-11,40.33,40.877
2009-02-10,40.21,40.406
2009-02-09,42.8,42.093
2009-02-06,42.92,41.893
2009-02-05,42.72,43.472
2009-02-04,41.97,43.463
2009-02-03,42.09,44.071
2009-02-02,40.8,42.284
2009-01-30,42.31,43.653
2009-01-29,40.71,43.953
2009-01-28,43.24,45.105
2009-01-27,43.22,44.379
2009-01-26,43.01,43.826
2009-01-23,41.98,42.737
2009-01-22,42.26,43.617
2009-01-21,42.27,43.526
2009-01-20,40.36,42.601
2009-01-16,42.46,44.116
2009-01-15,40.96,42.411
2009-01-14,41.2,42.374
2009-01-13,42.46,42.928
2009-01-12,43.74,43.109
2009-01-09,44.45,42.982
2009-01-08,44.79,43.771
2009-01-07,44.76,42.783
2009-01-06,46.31,43.989
2009-01-05,46.17,44.724
2009-01-02,45.25,42.274
2008-12-31,42.67,40.859
2008-12-30,41.25,40.351
2008-12-29,39.99,39.09
2008-12-26,40.53,39.226
2008-12-24,40.12,38.945
2008-12-23,40.15,38.691
2008-12-22,41.12,39.145
2008-12-19,41.24,38.501
2008-12-18,41.07,36.968
2008-12-17,41.02,37.766
2008-12-16,41.9,38.492
2008-12-15,38.74,36.586
2008-12-12,39.2,36.741
2008-12-11,40.27,37.131
2008-12-10,41.68,37.902
2008-12-09,40.82,37.739
2008-12-08,42.85,37.321
2008-12-05,39.53,36.605
2008-12-04,39.19,35.57
2008-12-03,40.47,37.194
2008-12-02,40.7,35.57
2008-12-01,39.88,35.108
2008-11-28,42.63,37.149
2008-11-26,41.28,36.532
2008-11-25,40.18,35.797
2008-11-24,40.75,35.543
2008-11-21,39.58,34.409
2008-11-20,37.11,31.025
2008-11-19,37.48,33.384
2008-11-18,39.56,35.48
2008-11-17,41.18,35.997
2008-11-14,41.04,36.596
2008-11-13,43.16,38.464
2008-11-12,42.52,36.723
2008-11-11,43.97,38.564
2008-11-10,46.14,39.807
2008-11-07,46.58,39.916
2008-11-06,45.72,39.734
2008-11-05,49.55,42.347
2008-11-04,53.62,43.599
2008-11-03,52.85,42.274
2008-10-31,52.42,42.538
2008-10-30,50.7,42.184
2008-10-29,49.8,40.887
2008-10-28,48.91,41.776
2008-10-27,42.36,38.074
2008-10-24,45.24,39.29
2008-10-23,46.52,40.279
2008-10-22,42.91,41.649
2008-10-21,46.4,40.678
2008-10-20,46.71,42.465
2008-10-17,44.55,40.333
2008-10-16,44.79,40.623
2008-10-15,42.33,38.374
2008-10-14,45.07,41.014
2008-10-13,47.08,40.224
2008-10-10,41.8,37.92
2008-10-09,44.41,43.817
2008-10-08,47.7,47.228
2008-10-07,49.28,49.187
2008-10-06,51.29,50.076
2008-10-03,53.83,51.482
2008-10-02,53.58,50.376
2008-10-01,56.62,51.582
2008-09-30,57.35,54.921
2008-09-29,55.47,55.873
2008-09-26,58.32,57.152
2008-09-25,57.42,57.306
2008-09-24,57.36,56.608
2008-09-23,57.31,57.134
2008-09-22,58.81,58.15
2008-09-19,59.76,59.438
2008-09-18,58.11,58.957
2008-09-17,57.0,58.032
2008-09-16,61.72,60.79
2008-09-15,62.25,62.359
2008-09-12,63.3,64.029
2008-09-11,62.57,63.303
2008-09-10,61.71,63.493
2008-09-09,64.02,64.219
2008-09-08,63.91,65.027
2008-09-05,62.89,63.548
2008-09-04,63.03,62.568
2008-09-03,66.07,63.022
2008-09-02,65.87,62.831
2008-08-29,65.56,62.459
2008-08-28,66.34,62.895
2008-08-27,64.52,61.897
2008-08-26,63.46,62.858
2008-08-25,64.07,63.131
2008-08-22,65.55,63.502
2008-08-21,63.55,62.949
2008-08-20,63.21,62.958
2008-08-19,62.95,63.221
2008-08-18,63.64,64.101
2008-08-15,64.45,64.528
2008-08-14,64.77,63.557
2008-08-13,64.26,63.775
2008-08-12,65.93,64.092
2008-08-11,66.62,63.466
2008-08-08,67.86,63.239
2008-08-07,64.69,62.069
2008-08-06,65.4,61.779
2008-08-05,65.2,61.071
2008-08-04,61.36,60.255
2008-08-01,62.01,60.554
2008-07-31,61.11,61.135
2008-07-30,63.82,61.915
2008-07-29,63.21,61.271
2008-07-28,62.34,62.296
2008-07-25,63.83,62.26
2008-07-24,62.53,60.618
2008-07-23,66.72,61.797
2008-07-22,69.26,60.518
2008-07-21,68.24,59.112
2008-07-18,68.14,59.556
2008-07-17,66.92,58.83
2008-07-16,65.58,60.536
2008-07-15,63.88,59.447
2008-07-14,63.19,59.103
2008-07-11,63.28,59.039
2008-07-10,65.99,59.602
2008-07-09,65.59,59.212
2008-07-08,65.92,60.028
2008-07-07,64.29,59.52
2008-07-03,64.47,59.901
2008-07-02,63.9,59.819
2008-07-01,65.45,60.518
2008-06-30,65.72,60.69
2008-06-27,66.92,60.908
2008-06-26,68.21,60.355
2008-06-25,69.64,63.838
2008-06-24,74.79,62.822
2008-06-23,75.59,63.457
2008-06-20,75.83,63.239
2008-06-19,76.95,64.727
2008-06-18,74.65,63.512
2008-06-17,74.38,64.491
2008-06-16,75.02,65.68
2008-06-13,75.12,65.589
2008-06-12,74.12,64.89
2008-06-11,73.31,64.827
2008-06-10,73.67,65.117
2008-06-09,73.95,65.308
2008-06-06,73.16,65.045
2008-06-05,77.31,67.657
2008-06-04,78.02,66.659
2008-06-03,78.12,67.004
2008-06-02,81.15,67.485
2008-05-30,82.77,68.456
2008-05-29,82.11,67.902
2008-05-28,82.13,67.802
2008-05-27,82.87,68.066
2008-05-23,81.48,67.068
2008-05-22,81.41,67.884
2008-05-21,81.19,67.576
2008-05-20,85.14,68.782
2008-05-19,87.07,69.862
2008-05-16,85.17,68.574
2008-05-15,85.55,68.156
2008-05-14,85.69,68.129
2008-05-13,85.08,68.365
2008-05-12,84.8,67.966
2008-05-09,84.06,67.476
2008-05-08,84.76,67.739
2008-05-07,84.55,67.376
2008-05-06,86.15,67.766
2008-05-05,85.92,67.53
2008-05-02,85.69,68.038
2008-05-01,85.41,67.83
2008-04-30,84.86,66.741
2008-04-29,85.53,67.294
2008-04-28,84.98,66.478
2008-04-25,84.84,67.122
2008-04-24,83.0,65.816
2008-04-23,82.09,63.031
2008-04-22,78.56,63.103
2008-04-21,79.09,64.482
2008-04-18,78.66,64.736
2008-04-17,76.91,64.473
2008-04-16,76.67,64.5
2008-04-15,75.7,64.927
2008-04-14,77.22,69.708
2008-04-11,76.86,69.372
2008-04-10,78.43,70.814
2008-04-09,78.6,70.724
2008-04-08,75.02,70.823
2008-04-07,74.98,71.168
2008-04-04,75.65,71.059
2008-04-03,76.14,71.776
2008-04-02,76.85,71.613
2008-04-01,75.88,70.987
2008-03-31,74.37,70.588
2008-03-28,73.47,70.696
2008-03-27,74.22,70.597
2008-03-26,76.3,71.086
2008-03-25,75.9,71.558
2008-03-24,76.29,71.096
2008-03-20,74.8,71.15
2008-03-19,73.45,70.978
2008-03-18,76.53,72.384
2008-03-17,75.49,71.939
2008-03-14,76.23,70.352
2008-03-13,74.18,71.486
2008-03-12,72.45,71.985
2008-03-11,73.4,72.284
2008-03-10,74.38,71.114
2008-03-07,76.6,71.676
2008-03-06,79.51,72.23
2008-03-05,80.712,72.874
2008-03-04,79.62,72.801
2008-03-03,80.67,74.906
2008-02-29,82.79,71.313
2008-02-28,84.8,72.547
2008-02-27,83.95,73.318
2008-02-26,84.57,72.139
2008-02-25,84.66,72.611
2008-02-22,83.04,71.749
2008-02-21,82.01,72.03
2008-02-20,84.0,73.481
2008-02-19,85.37,73.119
2008-02-15,85.18,72.502
2008-02-14,85.22,72.357
2008-02-13,85.48,72.71
2008-02-12,83.56,72.066
2008-02-11,81.13,72.13
2008-02-08,79.33,71.731
2008-02-07,79.75,71.767
2008-02-06,79.91,70.705
2008-02-05,81.69,71.504
2008-02-04,82.9,73.427
2008-02-01,82.76,73.01
2008-01-31,83.18,71.994
2008-01-30,82.87,73.354
2008-01-29,80.96,71.839
2008-01-28,77.6,71.032
2008-01-25,77.03,70.823
2008-01-24,77.62,70.252
2008-01-23,76.57,71.05
2008-01-22,77.6,70.941
2008-01-18,78.4,71.268
2008-01-17,79.52,71.259
2008-01-16,79.87,72.556
2008-01-15,77.86,73.572
2008-01-14,81.67,72.139
2008-01-11,80.52,72.456
2008-01-10,82.36,72.057
2008-01-09,80.3,72.474
2008-01-08,79.91,69.317
2008-01-07,82.87,70.842
2008-01-04,85.82,71.531
2008-01-03,86.98,71.921
2008-01-02,86.62,71.304
2007-12-31,87.46,71.34
2007-12-28,88.25,71.966
2007-12-27,88.88,72.311
2007-12-26,90.0,73.209
2007-12-24,90.02,73.926
2007-12-21,89.07,73.1
2007-12-20,87.19,72.447
2007-12-19,86.62,71.304
2007-12-18,87.17,71.894
2007-12-17,87.4,72.465
2007-12-14,88.42,72.574
2007-12-13,88.55,73.191
2007-12-12,86.92,73.291
2007-12-11,88.7,72.157
2007-12-10,92.64,74.706
2007-12-07,93.16,75.377
2007-12-06,91.78,74.969
2007-12-05,90.7,73.436
2007-12-04,89.99,73.581
2007-12-03,91.79,73.545
2007-11-30,92.54,71.477
2007-11-29,93.21,69.934
2007-11-28,93.61,71.223
2007-11-27,91.73,71.077
2007-11-26,89.93,71.25
2007-11-23,89.54,72.638
2007-11-21,87.41,70.959
2007-11-20,87.86,71.495
2007-11-19,88.27,71.867
2007-11-16,89.99,72.982
2007-11-15,91.34,74.171
2007-11-14,92.79,75.368
2007-11-13,93.7,75.985
2007-11-12,92.86,74.162
2007-11-09,94.21,74.815
2007-11-08,96.28,76.112
2007-11-07,96.89,76.203
2007-11-06,97.7,76.638
2007-11-05,97.97,74.915
2007-11-02,97.76,74.325
2007-11-01,96.6,74.416
2007-10-31,98.59,75.858
2007-10-30,97.33,74.996
2007-10-29,96.99,74.815
2007-10-26,96.02,74.334
2007-10-25,96.0,75.015
2007-10-24,94.26,74.615
2007-10-23,94.95,72.148
2007-10-22,94.93,71.558
2007-10-19,93.9,71.359
2007-10-18,96.94,73.055
2007-10-17,95.59,72.946
2007-10-16,95.94,72.846
2007-10-15,94.83,71.985
2007-10-12,96.69,71.894
2007-10-11,96.26,71.83
2007-10-10,98.68,71.268
2007-10-09,101.45,71.64
2007-10-08,101.07,71.477
2007-10-05,102.25,71.213
2007-10-04,104.5,71.858
2007-10-03,104.72,71.259
2007-10-02,105.93,70.932
2007-10-01,106.65,72.338
2007-09-28,104.99,70.76
2007-09-27,105.46,71.014
2007-09-26,104.45,71.005
2007-09-25,104.93,72.23
2007-09-24,103.05,71.386
2007-09-21,102.59,72.166
2007-09-20,101.25,72.302
2007-09-19,100.02,72.447
2007-09-18,98.473,71.649
2007-09-17,98.64,71.059
2007-09-14,99.35,71.549
2007-09-13,98.95,71.422
2007-09-12,98.32,71.295
2007-09-11,97.44,71.658
2007-09-10,95.33,70.86
2007-09-07,94.84,70.515
2007-09-06,96.2,70.243
2007-09-05,95.84,70.179
2007-09-04,95.92,71.141
2007-08-31,96.7,71.522
2007-08-30,96.85,70.361
2007-08-29,96.9,69.789
2007-08-28,95.65,68.927
2007-08-27,98.54,71.268
2007-08-24,98.47,71.213
2007-08-23,96.74,69.381
2007-08-22,97.99,69.998
2007-08-21,96.95,69.617
2007-08-20,97.21,70.098
2007-08-17,95.93,70.506
2007-08-16,92.74,68.519
2007-08-15,95.51,68.583
2007-08-14,97.63,70.306
2007-08-13,100.05,71.213
2007-08-10,98.44,70.47
2007-08-09,98.3,67.739
2007-08-08,102.72,70.261
2007-08-07,103.22,70.696
2007-08-06,104.34,72.039
2007-08-03,104.24,70.787
2007-08-02,105.93,71.876
2007-08-01,104.53,70.125
2007-07-31,103.43,69.036
2007-07-30,105.54,69.962
2007-07-27,103.71,70.034
2007-07-26,103.7,71.241
2007-07-25,107.23,71.576
2007-07-24,103.8,70.125
2007-07-23,104.04,71.74
2007-07-20,103.86,70.488
2007-07-19,102.48,70.878
2007-07-18,101.82,70.279
2007-07-17,102.05,70.497
2007-07-16,102.07,69.853
2007-07-13,101.88,69.399
2007-07-12,100.78,69.98
2007-07-11,100.12,69.662
2007-07-10,100.25,68.964
2007-07-09,99.9,70.696
2007-07-06,98.88,71.159
2007-07-05,98.36,70.996
2007-07-03,97.65,71.177
2007-07-02,96.77,71.177
2007-06-29,96.16,70.642
2007-06-28,95.16,70.379
2007-06-27,94.65,70.406
2007-06-26,94.98,69.408
2007-06-25,95.57,69.671
2007-06-22,95.92,69.544
2007-06-21,97.2,70.043
2007-06-20,96.08,69.952
2007-06-19,96.92,69.889
2007-06-18,97.4,69.526
2007-06-15,98.15,70.216
2007-06-14,98.97,69.989
2007-06-13,98.47,69.426
2007-06-12,96.48,68.537
2007-06-11,97.55,68.882
2007-06-08,98.19,68.991
2007-06-07,96.84,68.247
2007-06-06,98.29,69.209
2007-06-05,99.5,69.508
2007-06-04,99.98,69.517
2007-06-01,99.83,69.118
2007-05-31,100.59,68.592
2007-05-30,100.55,68.728
2007-05-29,98.5,68.229
2007-05-25,98.25,68.075
2007-05-24,97.42,68.102
2007-05-23,95.57,68.619
2007-05-22,96.48,68.791
2007-05-21,96.9,69.726
2007-05-18,96.63,69.853
2007-05-17,96.79,69.626
2007-05-16,95.34,69.698
2007-05-15,94.34,68.828
2007-05-14,93.56,68.755
2007-05-11,93.4,67.92
2007-05-10,92.8,67.567
2007-05-09,94.08,68.474
2007-05-08,94.21,67.939
2007-05-07,94.56,67.966
2007-05-04,93.61,66.968
2007-05-03,93.85,66.932
2007-05-02,93.83,65.934
2007-05-01,93.23,66.36
2007-04-30,93.0,66.805
2007-04-27,94.02,67.721
2007-04-26,94.26,66.85
2007-04-25,94.69,67.721
2007-04-24,93.67,67.285
2007-04-23,93.64,69.508
2007-04-20,93.29,69.036
2007-04-19,92.99,68.882
2007-04-18,93.88,68.746
2007-04-17,90.45,68.102
2007-04-16,90.31,67.539
2007-04-13,91.03,67.812
2007-04-12,90.85,68.111
2007-04-11,89.97,67.113
2007-04-10,90.84,68.583
2007-04-09,90.03,68.701
2007-04-05,90.5,68.084
2007-04-04,90.27,68.447
2007-04-03,89.9,68.664
2007-04-02,88.83,67.939
2007-03-30,88.91,67.331
2007-03-29,89.76,67.857
2007-03-28,89.45,67.249
2007-03-27,90.52,67.893
2007-03-26,90.83,68.311
2007-03-23,90.98,68.692
2007-03-22,90.57,67.249
2007-03-21,90.8,68.047
2007-03-20,90.16,67.095
2007-03-19,90.32,67.068
2007-03-16,90.0,65.834
2007-03-15,91.04,66.287
2007-03-14,89.98,66.033
2007-03-13,89.45,65.988
2007-03-12,91.2,66.968
2007-03-09,89.51,66.269
2007-03-08,88.89,66.106
2007-03-07,88.71,65.417
2007-03-06,87.82,65.398
2007-03-05,87.02,64.981
2007-03-02,87.03,65.144
2007-03-01,87.85,65.525
2007-02-28,87.26,65.181
2007-02-27,87.2,65.235
2007-02-26,88.93,66.986
2007-02-23,90.28,67.512
2007-02-22,90.58,67.784
2007-02-21,90.96,68.301
2007-02-20,91.03,68.447
2007-02-16,90.94,68.047
2007-02-15,91.71,68.002
2007-02-14,89.94,67.567
2007-02-13,89.29,67.675
2007-02-12,89.2,67.494
2007-02-09,90.0,67.131
2007-02-08,89.52,67.485
2007-02-07,90.35,66.796
2007-02-06,90.98,66.451
2007-02-05,90.72,66.224
2007-02-02,90.05,65.707
2007-02-01,91.05,64.682
2007-01-31,89.56,64.355
2007-01-30,86.0,64.382
2007-01-29,85.5,64.174
2007-01-26,85.43,63.947
2007-01-25,86.16,64.682
2007-01-24,87.6,65.135
2007-01-23,87.36,64.945
2007-01-22,85.6,63.575
2007-01-19,88.63,63.766
2007-01-18,88.0,63.43
2007-01-17,88.83,63.248
2007-01-16,88.0,63.312
2007-01-12,88.13,63.121
2007-01-11,88.84,62.777
2007-01-10,89.27,62.287
2007-01-09,88.0,61.77
2007-01-08,88.94,61.389
2007-01-05,89.15,61.035
2007-01-04,89.53,60.736
2007-01-03,89.17,61.806
2006-12-29,88.84,61.416
2006-12-28,89.0,62.006
2006-12-27,88.88,61.969
2006-12-26,88.79,61.752
2006-12-22,88.76,61.38
2006-12-21,89.94,61.987
2006-12-20,90.1,61.906
2006-12-19,90.17,61.035
2006-12-18,89.56,60.59
2006-12-15,90.7,61.026
2006-12-14,89.93,60.01
2006-12-13,89.6,60.046
2006-12-12,90.31,60.4
2006-12-11,89.78,61.28
2006-12-08,90.13,60.663
2006-12-07,90.01,61.28
2006-12-06,90.83,61.298
2006-12-05,90.73,61.86
2006-12-04,89.58,61.715
2006-12-01,89.55,60.981
2006-11-30,88.53,60.717
2006-11-29,88.89,60.708
2006-11-28,87.94,59.411
2006-11-27,87.37,59.157
2006-11-24,89.77,59.919
2006-11-22,90.1,59.937
2006-11-21,91.1,60.5
2006-11-20,89.12,60.418
2006-11-17,89.52,60.881
2006-11-16,88.71,61.371
2006-11-15,87.08,61.752
2006-11-14,85.74,60.364
2006-11-13,85.69,59.484
2006-11-10,85.62,58.694
2006-11-09,85.11,58.595
2006-11-08,85.45,58.948
2006-11-07,84.85,60.237
2006-11-06,80.48,59.946
2006-11-03,79.97,59.828
2006-11-02,79.2,59.783
2006-11-01,80.06,60.726
2006-10-31,79.86,60.228
2006-10-30,80.22,60.3
2006-10-27,79.74,59.883
2006-10-26,79.14,59.792
2006-10-25,80.86,59.937
2006-10-24,83.59,61.724
2006-10-23,82.8,62.75
2006-10-20,81.74,62.414
2006-10-19,82.41,62.604
2006-10-18,82.74,63.121
2006-10-17,82.29,63.04
2006-10-16,82.66,63.239
2006-10-13,82.39,63.013
2006-10-12,83.64,62.759
2006-10-11,81.64,62.205
2006-10-10,82.13,62.251
2006-10-09,82.65,62.006
2006-10-06,83.68,62.051
2006-10-05,83.62,62.659
2006-10-04,83.96,62.985
2006-10-03,81.78,62.695
2006-10-02,79.97,62.913
2006-09-29,78.85,61.752
2006-09-28,79.28,61.879
2006-09-27,79.41,61.924
2006-09-26,79.0,61.661
2006-09-25,77.71,61.706
2006-09-22,77.25,61.38
2006-09-21,76.11,61.57
2006-09-20,76.19,61.824
2006-09-19,74.87,61.652
2006-09-18,75.21,61.833
2006-09-15,75.01,61.906
2006-09-14,75.01,62.042
2006-09-13,76.32,61.57
2006-09-12,74.26,61.715
2006-09-11,73.82,62.486
2006-09-08,72.8,61.733
2006-09-07,72.87,61.688
2006-09-06,74.44,62.042
2006-09-05,75.36,61.915
2006-09-01,75.43,60.981
2006-08-31,74.9,60.609
2006-08-30,75.02,60.409
2006-08-29,73.78,59.865
2006-08-28,74.72,59.783
2006-08-25,73.93,59.329
2006-08-24,75.24,59.747
2006-08-23,76.36,59.847
2006-08-22,76.95,59.738
2006-08-21,76.63,59.756
2006-08-18,77.62,59.874
2006-08-17,78.59,60.191
2006-08-16,78.83,59.937
2006-08-15,76.58,59.647
2006-08-14,75.39,59.085
2006-08-11,75.96,58.74
2006-08-10,76.2,58.876
2006-08-09,77.16,58.332
2006-08-08,78.15,58.586
2006-08-07,79.75,58.195
2006-08-04,79.49,58.83
2006-08-03,79.4,58.939
2006-08-02,78.62,59.656
2006-08-01,78.17,59.892
2006-07-31,77.42,60.046
2006-07-28,78.91,59.72
2006-07-27,78.71,59.837
2006-07-26,79.9,60.717
2006-07-25,83.75,60.69
2006-07-24,81.44,59.765
2006-07-21,79.08,59.411
2006-07-20,80.69,59.23
2006-07-19,82.29,59.747
2006-07-18,79.17,57.524
2006-07-17,78.95,57.551
2006-07-14,77.25,58.032
2006-07-13,79.59,58.268
2006-07-12,80.92,58.495
2006-07-11,81.63,58.74
2006-07-10,80.35,57.969
2006-07-07,79.99,57.198
2006-07-06,80.81,57.969
2006-07-05,80.17,57.687
2006-07-03,81.3,58.359
2006-06-30,81.91,58.114
2006-06-29,83.0,58.114
2006-06-28,82.64,56.581
2006-06-27,81.93,56.49
2006-06-26,83.89,56.399
2006-06-23,83.39,56.49
2006-06-22,84.06,56.789
2006-06-21,85.85,56.835
2006-06-20,84.85,56.472
2006-06-19,84.76,56.68
2006-06-16,85.54,57.161
2006-06-15,84.81,57.17
2006-06-14,82.01,56.454
2006-06-13,76.98,57.161
2006-06-12,77.88,57.061
2006-06-09,80.5,57.941
2006-06-08,81.19,57.923
2006-06-07,81.46,57.687
2006-06-06,80.65,58.195
2006-06-05,82.13,58.794
2006-06-02,83.8,59.012
2006-06-01,83.64,58.776
2006-05-31,83.25,58.676
2006-05-30,82.13,58.83
2006-05-26,83.5,59.175
2006-05-25,82.99,59.284
2006-05-24,82.38,59.62
2006-05-23,85.15,59.756
2006-05-22,85.71,61.198
2006-05-19,84.61,60.3
2006-05-18,82.73,59.783
2006-05-17,83.77,59.674
2006-05-16,86.4,60.454
2006-05-15,85.86,60.708
2006-05-12,87.01,60.482
2006-05-11,88.21,61.407
2006-05-10,88.94,61.697
2006-05-09,87.99,61.879
2006-05-08,87.59,62.214
2006-05-05,88.47,61.842
2006-05-04,86.64,61.389
2006-05-03,85.87,61.398
2006-05-02,85.33,61.053
2006-05-01,83.86,61.017
2006-04-28,83.45,60.69
2006-04-27,84.1,61.398
2006-04-26,84.91,61.733
2006-04-25,85.11,62.65
2006-04-24,86.1,64.618
2006-04-21,86.46,63.911
2006-04-20,85.5,63.992
2006-04-19,84.96,63.738
2006-04-18,83.3,63.294
2006-04-17,82.35,62.459
2006-04-13,82.93,61.987
2006-04-12,83.21,61.688
2006-04-11,80.57,62.505
2006-04-10,80.79,63.058
2006-04-07,79.57,62.84
2006-04-06,79.82,62.831
2006-04-05,79.11,62.985
2006-04-04,78.6,62.768
2006-04-03,78.01,61.697
2006-03-31,77.93,61.951
2006-03-30,78.42,61.851
2006-03-29,79.18,62.296
2006-03-28,77.51,61.634
2006-03-27,78.39,62.16
2006-03-24,78.73,62.296
2006-03-23,77.9,62.695
2006-03-22,78.61,63.339
2006-03-21,78.26,62.976
2006-03-20,78.18,62.994
2006-03-17,77.85,63.348
2006-03-16,76.73,62.731
2006-03-15,76.05,62.296
2006-03-14,75.45,61.606
2006-03-13,74.84,61.044
2006-03-10,74.79,60.736
2006-03-09,73.76,59.511
2006-03-08,72.82,59.248
2006-03-07,73.16,58.985
2006-03-06,72.63,58.767
2006-03-03,73.39,59.683
2006-03-02,72.8,59.239
2006-03-01,72.95,58.549
2006-02-28,72.69,58.15
2006-02-27,74.13,59.438
2006-02-24,74.31,59.81
2006-02-23,73.9,59.23
2006-02-22,74.39,59.756
2006-02-21,73.05,59.239
2006-02-17,72.96,59.611
2006-02-16,72.55,59.438
2006-02-15,72.45,59.057
2006-02-14,72.71,59.13
2006-02-13,72.11,58.277
2006-02-10,72.53,58.322
2006-02-09,72.01,58.005
2006-02-08,71.76,57.134
2006-02-07,71.55,57.642
2006-02-06,71.14,57.37
2006-02-03,70.87,56.871
2006-02-02,71.7,56.699
2006-02-01,71.62,57.152
2006-01-31,68.31,56.363
2006-01-30,69.03,56.272
2006-01-27,68.56,56.853
2006-01-26,68.72,56.98
2006-01-25,66.91,56.1
2006-01-24,67.66,56.318
2006-01-23,67.02,55.12
2006-01-20,66.5,54.739
2006-01-19,68.17,54.993
2006-01-18,68.33,54.766
2006-01-17,68.69,55.057
2006-01-13,69.48,55.283
2006-01-12,69.69,55.655
2006-01-11,70.1,55.728
2006-01-10,69.1,55.519
2006-01-09,68.77,55.292
2006-01-06,69.35,55.02
2006-01-05,70.33,54.576
2006-01-04,71.17,54.485
2006-01-03,70.44,54.095
2005-12-30,70.24,54.53
2005-12-29,71.18,54.313
2005-12-28,70.96,54.131
2005-12-27,70.53,53.977
2005-12-23,71.49,53.932
2005-12-22,71.32,53.877
2005-12-21,70.39,53.741
2005-12-20,70.74,53.342
2005-12-19,69.97,52.961
2005-12-16,70.75,53.651
2005-12-15,70.79,53.977
2005-12-14,71.45,53.823
2005-12-13,70.59,53.569
2005-12-12,70.19,53.079
2005-12-09,69.65,53.206
2005-12-08,70.07,52.707
